payment_id,unit_id,tenant_id,property_id,unit_type,lease_type,payment_method,payment_date,due_date,amount_due,amount_paid,late_fee,days_late,delinquent_flag,vacancy_flag,payment_flag,billed_flag,collected_flag,late_flag
PAY-03-00754,U-001-162,T-69882,PROP-001,1BR,Month-to-Month,ACH,2025-12-16,2025-12-01,1515.54,1101.89,80.0,15,0,0,1,1,0,1
PAY-03-00755,U-003-369,T-48627,PROP-003,3BR,Standard,Online,2025-12-02,2025-12-01,2422.2,2422.2,0.0,1,0,0,1,1,1,0
PAY-03-00756,U-004-248,T-41718,PROP-004,1BR,Standard,Check,2025-12-06,2025-12-01,1493.78,1493.78,0.0,5,0,0,1,1,1,0
PAY-03-00757,U-003-362,T-82670,PROP-003,2BR,Standard,ACH,2025-12-16,2025-12-01,1907.22,1907.22,80.0,15,0,0,1,1,1,1
PAY-03-00758,U-003-302,T-50491,PROP-003,2BR,Standard,Check,,2025-12-01,2075.16,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00759,U-001-146,T-73517,PROP-001,Studio,Standard,ACH,2025-12-02,2025-12-01,1159.85,1159.85,0.0,1,0,0,1,1,1,0
PAY-03-00760,U-002-196,T-41343,PROP-002,2BR,Standard,ACH,2025-12-02,2025-12-01,2012.46,1829.87,0.0,1,0,0,1,1,0,0
PAY-03-00761,U-002-138,T-91294,PROP-002,2BR,Standard,Online,2025-12-08,2025-12-01,2082.12,2082.12,64.0,7,0,0,1,1,1,1
PAY-03-00762,U-003-178,T-97721,PROP-003,1BR,Standard,Check,2025-12-21,2025-12-01,1523.38,1523.38,90.0,20,0,0,1,1,1,1
PAY-03-00763,U-003-198,T-39770,PROP-003,1BR,Corporate,Online,2025-12-01,2025-12-01,1549.5,1549.5,0.0,0,0,0,1,1,1,0
PAY-03-00764,U-003-382,T-12075,PROP-003,2BR,Standard,Online,2025-12-03,2025-12-01,2047.07,2047.07,0.0,2,0,0,1,1,1,0
PAY-03-00765,U-002-301,T-75658,PROP-002,2BR,Month-to-Month,Online,2025-12-01,2025-12-01,1951.26,1951.26,0.0,0,0,0,1,1,1,0
PAY-03-00766,U-001-368,T-91126,PROP-001,1BR,Standard,ACH,2025-12-21,2025-12-01,1544.77,1544.77,90.0,20,0,0,1,1,1,1
PAY-03-00767,U-003-269,T-39810,PROP-003,2BR,Standard,Online,2025-12-02,2025-12-01,1942.41,1942.41,0.0,1,0,0,1,1,1,0
PAY-03-00768,U-003-276,T-87084,PROP-003,2BR,Standard,Online,2025-12-02,2025-12-01,2042.51,2042.51,0.0,1,0,0,1,1,1,0
PAY-03-00769,U-002-201,T-65840,PROP-002,3BR,Standard,ACH,2025-12-03,2025-12-01,2427.45,2427.45,0.0,2,0,0,1,1,1,0
PAY-03-00770,U-002-299,T-13398,PROP-002,Studio,Corporate,Online,2025-12-16,2025-12-01,1160.56,1160.56,80.0,15,0,0,1,1,1,1
PAY-03-00771,U-002-288,T-40053,PROP-002,1BR,Standard,Check,2025-12-01,2025-12-01,1548.58,1548.58,0.0,0,0,0,1,1,1,0
PAY-03-00772,U-003-369,T-98881,PROP-003,1BR,Standard,ACH,2025-12-28,2025-12-01,1438.56,1438.56,110.0,30,1,0,1,1,1,1
PAY-03-00773,U-003-334,T-27199,PROP-003,3BR,Month-to-Month,ACH,2025-12-21,2025-12-01,2470.29,2470.29,90.0,20,0,0,1,1,1,1
PAY-03-00774,U-002-241,T-65862,PROP-002,3BR,Standard,Cash,2025-12-04,2025-12-01,2501.85,2501.85,0.0,3,0,0,1,1,1,0
PAY-03-00775,U-003-167,T-40525,PROP-003,Studio,Month-to-Month,Online,2025-12-11,2025-12-01,1214.26,1214.26,70.0,10,0,0,1,1,1,1
PAY-03-00776,U-003-148,T-96550,PROP-003,Studio,Corporate,Check,2025-12-02,2025-12-01,1178.96,1178.96,0.0,1,0,0,1,1,1,0
PAY-03-00777,U-001-275,T-86111,PROP-001,1BR,Standard,Cash,2025-12-03,2025-12-01,1552.44,1552.44,0.0,2,0,0,1,1,1,0
PAY-03-00778,U-001-359,T-12380,PROP-001,2BR,Corporate,ACH,2025-12-06,2025-12-01,2034.63,2034.63,0.0,5,0,0,1,1,1,0
PAY-03-00779,U-003-397,T-44373,PROP-003,Studio,Month-to-Month,Online,2025-12-01,2025-12-01,1246.79,1246.79,0.0,0,0,0,1,1,1,0
PAY-03-00780,U-002-256,T-82499,PROP-002,1BR,Standard,ACH,2025-12-02,2025-12-01,1533.8,1533.8,0.0,1,0,0,1,1,1,0
PAY-03-00781,U-002-383,T-89915,PROP-002,1BR,Standard,Online,2025-12-01,2025-12-01,1488.8,1488.8,0.0,0,0,0,1,1,1,0
PAY-03-00782,U-001-292,T-63420,PROP-001,3BR,Standard,Check,2025-12-04,2025-12-01,2536.64,2536.64,0.0,3,0,0,1,1,1,0
PAY-03-00783,U-004-396,T-83199,PROP-004,Studio,Standard,ACH,2025-12-11,2025-12-01,1203.31,1203.31,70.0,10,0,0,1,1,1,1
PAY-03-00784,U-001-171,T-81709,PROP-001,1BR,Month-to-Month,ACH,2025-12-02,2025-12-01,1516.38,1516.38,0.0,1,0,0,1,1,1,0
PAY-03-00785,U-004-374,T-18452,PROP-004,Studio,Standard,Check,2025-12-06,2025-12-01,1167.42,1167.42,0.0,5,0,0,1,1,1,0
PAY-03-00786,U-004-299,T-31544,PROP-004,2BR,Standard,ACH,2025-12-08,2025-12-01,2057.34,2057.34,64.0,7,0,0,1,1,1,1
PAY-03-00787,U-004-163,T-64709,PROP-004,Studio,Standard,Check,2025-12-01,2025-12-01,1243.47,852.56,0.0,0,0,0,1,1,0,0
PAY-03-00788,U-002-223,T-38485,PROP-002,2BR,Standard,Check,2025-12-04,2025-12-01,1975.83,1975.83,0.0,3,0,0,1,1,1,0
PAY-03-00789,U-002-214,T-56408,PROP-002,2BR,Standard,Check,2025-12-01,2025-12-01,1963.44,1963.44,0.0,0,0,0,1,1,1,0
PAY-03-00790,U-003-253,T-48199,PROP-003,2BR,Standard,Check,2025-12-01,2025-12-01,1949.37,1949.37,0.0,0,0,0,1,1,1,0
PAY-03-00791,U-002-290,T-56962,PROP-002,1BR,Standard,ACH,2025-12-08,2025-12-01,1462.81,1462.81,64.0,7,0,0,1,1,1,1
PAY-03-00792,U-004-100,,PROP-004,1BR,Standard,Online,2025-12-08,2025-12-01,1505.42,1505.42,64.0,7,0,0,1,1,1,1
PAY-03-00793,U-003-354,T-47335,PROP-003,2BR,Corporate,Check,2025-12-03,2025-12-01,1957.92,1957.92,0.0,2,0,0,1,1,1,0
PAY-03-00794,U-003-370,T-14099,PROP-003,2BR,Standard,Online,2025-12-08,2025-12-01,1913.07,1913.07,64.0,7,0,0,1,1,1,1
PAY-03-00795,U-001-151,T-60178,PROP-001,1BR,Standard,Online,2025-12-01,2025-12-01,1501.03,1501.03,0.0,0,0,0,1,1,1,0
PAY-03-00796,U-001-120,T-67057,PROP-001,2BR,Corporate,ACH,2025-12-16,2025-12-01,2097.46,2097.46,80.0,15,0,0,1,1,1,1
PAY-03-00797,U-001-274,T-90950,PROP-001,2BR,Standard,ACH,2025-12-01,2025-12-01,2038.96,2038.96,0.0,0,0,0,1,1,1,0
PAY-03-00798,U-001-341,T-77434,PROP-001,1BR,Month-to-Month,Online,2025-12-01,2025-12-01,1473.51,1473.51,0.0,0,0,0,1,1,1,0
PAY-03-00799,U-002-383,T-59874,PROP-002,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,2046.79,2046.79,0.0,0,0,0,1,1,1,0
PAY-03-00800,U-004-395,T-73238,PROP-004,1BR,Standard,Online,2025-12-04,2025-12-01,1470.89,1470.89,0.0,3,0,0,1,1,1,0
PAY-03-00801,U-002-185,T-65841,PROP-002,1BR,Standard,ACH,2025-12-11,2025-12-01,1478.1,1478.1,70.0,10,0,0,1,1,1,1
PAY-03-00802,U-001-246,T-14163,PROP-001,2BR,Month-to-Month,Online,2025-12-02,2025-12-01,2075.27,2075.27,0.0,1,0,0,1,1,1,0
PAY-03-00803,U-001-249,T-53997,PROP-001,2BR,Standard,Online,2025-12-21,2025-12-01,1956.79,1956.79,90.0,20,0,0,1,1,1,1
PAY-03-00804,U-002-136,T-46108,PROP-002,3BR,Standard,ACH,2025-12-01,2025-12-01,2555.84,2555.84,0.0,0,0,0,1,1,1,0
PAY-03-00805,U-001-245,T-27525,PROP-001,1BR,Corporate,ACH,2025-12-01,2025-12-01,1447.49,1447.49,0.0,0,0,0,1,1,1,0
PAY-03-00806,U-001-371,T-74728,PROP-001,1BR,Standard,Online,2025-12-11,2025-12-01,1560.28,1560.28,70.0,10,0,0,1,1,1,1
PAY-03-00807,U-001-367,T-48858,PROP-001,2BR,Standard,ACH,2025-12-03,2025-12-01,1933.74,1933.74,0.0,2,0,0,1,1,1,0
PAY-03-00808,U-004-272,T-53856,PROP-004,1BR,Corporate,ACH,2025-12-01,2025-12-01,1478.26,1478.26,0.0,0,0,0,1,1,1,0
PAY-03-00809,U-002-379,T-89387,PROP-002,1BR,Standard,ACH,2025-12-01,2025-12-01,1524.75,1524.75,0.0,0,0,0,1,1,1,0
PAY-03-00810,U-002-381,T-21486,PROP-002,1BR,Standard,ACH,2025-12-01,2025-12-01,1459.19,1459.19,0.0,0,0,0,1,1,1,0
PAY-03-00811,U-004-364,T-25682,PROP-004,2BR,Standard,Online,2025-12-06,2025-12-01,2092.48,2092.48,0.0,5,0,0,1,1,1,0
PAY-03-00812,U-004-231,T-77081,PROP-004,2BR,Standard,Check,2025-12-06,2025-12-01,1952.38,1952.38,0.0,5,0,0,1,1,1,0
PAY-03-00813,U-004-270,T-70149,PROP-004,1BR,Standard,Check,2025-12-08,2025-12-01,1537.89,1537.89,64.0,7,0,0,1,1,1,1
PAY-03-00814,U-002-396,T-21465,PROP-002,1BR,Month-to-Month,Check,2025-12-06,2025-12-01,1451.81,1451.81,0.0,5,0,0,1,1,1,0
PAY-03-00815,U-003-114,T-56595,PROP-003,2BR,Standard,Check,2025-12-01,2025-12-01,2026.62,2026.62,0.0,0,0,0,1,1,1,0
PAY-03-00816,U-004-362,T-22252,PROP-004,2BR,Standard,ACH,2025-12-04,2025-12-01,1927.39,1927.39,0.0,3,0,0,1,1,1,0
PAY-03-00817,U-003-295,T-16056,PROP-003,1BR,Standard,Cash,2025-12-02,2025-12-01,1568.37,1568.37,0.0,1,0,0,1,1,1,0
PAY-03-00818,U-004-283,T-36197,PROP-004,1BR,Corporate,Online,2025-12-06,2025-12-01,1458.05,1458.05,0.0,5,0,0,1,1,1,0
PAY-03-00819,U-001-155,T-23852,PROP-001,2BR,Standard,Online,2025-12-04,2025-12-01,1952.97,1952.97,0.0,3,0,0,1,1,1,0
PAY-03-00820,U-004-265,T-31651,PROP-004,3BR,Month-to-Month,Online,2025-12-28,2025-12-01,2499.18,2499.18,110.0,30,1,0,1,1,1,1
PAY-03-00821,U-001-108,T-79333,PROP-001,3BR,Month-to-Month,Cash,2025-12-01,2025-12-01,2495.76,2495.76,0.0,0,0,0,1,1,1,0
PAY-03-00822,U-002-216,T-69634,PROP-002,Studio,Month-to-Month,ACH,2025-12-03,2025-12-01,1205.93,1205.93,0.0,2,0,0,1,1,1,0
PAY-03-00823,U-002-341,T-99769,PROP-002,1BR,Corporate,ACH,2025-12-28,2025-12-01,1516.18,1516.18,110.0,30,1,0,1,1,1,1
PAY-03-00824,U-001-255,T-16846,PROP-001,2BR,Standard,Check,2025-12-01,2025-12-01,2052.07,2052.07,0.0,0,0,0,1,1,1,0
PAY-03-00825,U-004-379,T-12693,PROP-004,1BR,Standard,Online,2025-12-01,2025-12-01,1426.68,1426.68,0.0,0,0,0,1,1,1,0
PAY-03-00826,U-004-124,T-48546,PROP-004,1BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1566.46,870.86,0.0,0,0,0,1,1,0,0
PAY-03-00827,U-002-155,T-16261,PROP-002,Studio,Month-to-Month,Check,2025-12-21,2025-12-01,1256.93,1256.93,90.0,20,0,0,1,1,1,1
PAY-03-00828,U-002-186,T-40974,PROP-002,2BR,Standard,Online,2025-12-02,2025-12-01,2031.26,2031.26,0.0,1,0,0,1,1,1,0
PAY-03-00829,U-002-329,T-32742,PROP-002,Studio,Standard,ACH,2025-12-04,2025-12-01,1200.94,1200.94,0.0,3,0,0,1,1,1,0
PAY-03-00830,U-004-356,T-99040,PROP-004,1BR,Standard,Online,2025-12-02,2025-12-01,1464.27,1464.27,0.0,1,0,0,1,1,1,0
PAY-03-00831,U-004-289,T-67973,PROP-004,2BR,Month-to-Month,Cash,2025-12-01,2025-12-01,1903.66,1903.66,0.0,0,0,0,1,1,1,0
PAY-03-00832,U-001-210,T-15720,PROP-001,1BR,Standard,Online,2025-12-03,2025-12-01,1568.07,1568.07,0.0,2,0,0,1,1,1,0
PAY-03-00833,U-003-282,T-15444,PROP-003,2BR,Month-to-Month,Online,2025-12-02,2025-12-01,2050.48,2050.48,0.0,1,0,0,1,1,1,0
PAY-03-00834,U-002-220,T-90976,PROP-002,3BR,Month-to-Month,Online,2025-12-11,2025-12-01,2492.6,2492.6,70.0,10,0,0,1,1,1,1
PAY-03-00835,U-003-265,T-18308,PROP-003,Studio,Standard,Online,2025-12-02,2025-12-01,1231.29,1231.29,0.0,1,0,0,1,1,1,0
PAY-03-00836,U-003-366,T-66977,PROP-003,Studio,Standard,Online,2025-12-01,2025-12-01,1241.3,1241.3,0.0,0,0,0,1,1,1,0
PAY-03-00837,U-001-148,T-98944,PROP-001,2BR,Standard,ACH,,2025-12-01,1978.51,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00838,U-003-361,T-40051,PROP-003,1BR,Corporate,ACH,2025-12-03,2025-12-01,1550.72,1550.72,0.0,2,0,0,1,1,1,0
PAY-03-00839,U-004-239,T-24672,PROP-004,Studio,Standard,ACH,2025-12-16,2025-12-01,1215.26,1215.26,80.0,15,0,0,1,1,1,1
PAY-03-00840,U-002-127,T-32810,PROP-002,1BR,Corporate,Online,2025-12-01,2025-12-01,1487.77,1487.77,0.0,0,0,0,1,1,1,0
PAY-03-00841,U-004-217,T-94881,PROP-004,2BR,Standard,Online,2025-12-01,2025-12-01,1940.06,1940.06,0.0,0,0,0,1,1,1,0
PAY-03-00842,U-003-354,T-15020,PROP-003,1BR,Standard,ACH,2025-12-02,2025-12-01,1572.33,1572.33,0.0,1,0,0,1,1,1,0
PAY-03-00843,U-001-356,T-19714,PROP-001,3BR,Standard,ACH,2025-12-01,2025-12-01,2423.16,2423.16,0.0,0,0,0,1,1,1,0
PAY-03-00844,U-004-217,T-54578,PROP-004,2BR,Standard,ACH,2025-12-01,2025-12-01,2088.1,2088.1,0.0,0,0,0,1,1,1,0
PAY-03-00845,U-003-128,T-41382,PROP-003,3BR,Standard,Online,2025-12-08,2025-12-01,2606.0,2076.33,64.0,7,0,0,1,1,0,1
PAY-03-00846,U-002-132,T-42174,PROP-002,1BR,Standard,Check,2025-12-01,2025-12-01,1467.52,1467.52,0.0,0,0,0,1,1,1,0
PAY-03-00847,U-001-326,T-37499,PROP-001,1BR,Month-to-Month,ACH,2025-12-06,2025-12-01,1548.76,1548.76,0.0,5,0,0,1,1,1,0
PAY-03-00848,U-003-393,T-76864,PROP-003,3BR,Standard,Online,2025-12-04,2025-12-01,2591.61,2591.61,0.0,3,0,0,1,1,1,0
PAY-03-00849,U-003-236,T-98509,PROP-003,Studio,Standard,Online,2025-12-01,2025-12-01,1165.16,1165.16,0.0,0,0,0,1,1,1,0
PAY-03-00850,U-001-118,T-50528,PROP-001,2BR,Standard,ACH,2025-12-02,2025-12-01,1923.92,1923.92,0.0,1,0,0,1,1,1,0
PAY-03-00851,U-002-374,T-70528,PROP-002,2BR,Standard,ACH,2025-12-02,2025-12-01,1969.51,1969.51,0.0,1,0,0,1,1,1,0
PAY-03-00852,U-002-120,T-13047,PROP-002,2BR,Corporate,ACH,,2025-12-01,2057.04,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00853,U-002-363,T-12932,PROP-002,2BR,Standard,Check,2025-12-01,2025-12-01,2078.52,2078.52,0.0,0,0,0,1,1,1,0
PAY-03-00854,U-002-122,T-59813,PROP-002,2BR,Standard,Online,2025-12-06,2025-12-01,2084.55,2084.55,0.0,5,0,0,1,1,1,0
PAY-03-00855,U-004-240,T-22488,PROP-004,1BR,Standard,ACH,,2025-12-01,1435.15,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00856,U-001-303,T-72974,PROP-001,1BR,Standard,ACH,2025-12-02,2025-12-01,1497.53,1497.53,0.0,1,0,0,1,1,1,0
PAY-03-00857,U-004-197,T-33726,PROP-004,1BR,Standard,ACH,2025-12-03,2025-12-01,1510.53,1510.53,0.0,2,0,0,1,1,1,0
PAY-03-00858,U-001-102,T-26978,PROP-001,Studio,Month-to-Month,ACH,2025-12-01,2025-12-01,1192.68,1192.68,0.0,0,0,0,1,1,1,0
PAY-03-00859,U-001-135,T-21970,PROP-001,2BR,Standard,Online,2025-12-08,2025-12-01,1947.88,1947.88,64.0,7,0,0,1,1,1,1
PAY-03-00860,U-001-150,T-99435,PROP-001,2BR,Standard,ACH,2025-12-03,2025-12-01,1930.54,1930.54,0.0,2,0,0,1,1,1,0
PAY-03-00861,U-003-261,T-49959,PROP-003,3BR,Standard,Check,2025-12-01,2025-12-01,2580.8,2580.8,0.0,0,0,0,1,1,1,0
PAY-03-00862,U-002-184,T-87174,PROP-002,3BR,Corporate,ACH,2025-12-11,2025-12-01,2431.34,2431.34,70.0,10,0,0,1,1,1,1
PAY-03-00863,U-002-291,T-33303,PROP-002,2BR,Standard,ACH,2025-12-01,2025-12-01,1901.75,1054.51,0.0,0,0,0,1,1,0,0
PAY-03-00864,U-002-238,T-82445,PROP-002,Studio,Standard,Online,2025-12-04,2025-12-01,1193.33,1193.33,0.0,3,0,0,1,1,1,0
PAY-03-00865,U-003-214,T-22644,PROP-003,1BR,Standard,Cash,2025-12-01,2025-12-01,1479.13,1479.13,0.0,0,0,0,1,1,1,0
PAY-03-00866,U-002-239,T-35608,PROP-002,3BR,Standard,ACH,2025-12-01,2025-12-01,2503.98,2503.98,0.0,0,0,0,1,1,1,0
PAY-03-00867,U-002-286,T-69148,PROP-002,3BR,Standard,Check,2025-12-01,2025-12-01,2421.54,1250.99,0.0,0,0,0,1,1,0,0
PAY-03-00868,U-001-324,T-94953,PROP-001,1BR,Month-to-Month,ACH,,2025-12-01,1513.75,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00869,U-001-108,T-57008,PROP-001,1BR,Standard,ACH,2025-12-03,2025-12-01,1432.35,1432.35,0.0,2,0,0,1,1,1,0
PAY-03-00870,U-004-318,T-20938,PROP-004,3BR,Standard,ACH,2025-12-02,2025-12-01,2440.97,2440.97,0.0,1,0,0,1,1,1,0
PAY-03-00871,U-004-134,T-75960,PROP-004,3BR,Standard,Online,2025-12-04,2025-12-01,2375.54,2375.54,0.0,3,0,0,1,1,1,0
PAY-03-00872,U-004-146,T-15728,PROP-004,Studio,Standard,Check,2025-12-01,2025-12-01,1240.7,1240.7,0.0,0,0,0,1,1,1,0
PAY-03-00873,U-004-263,T-70699,PROP-004,Studio,Corporate,ACH,2025-12-01,2025-12-01,1205.67,1205.67,0.0,0,0,0,1,1,1,0
PAY-03-00874,U-002-232,T-36985,PROP-002,Studio,Month-to-Month,Check,2025-12-02,2025-12-01,1204.77,1204.77,0.0,1,0,0,1,1,1,0
PAY-03-00875,U-002-132,T-90000,PROP-002,1BR,Standard,ACH,2025-12-02,2025-12-01,1478.18,1478.18,0.0,1,0,0,1,1,1,0
PAY-03-00876,U-001-226,T-65878,PROP-001,1BR,Standard,Online,,2025-12-01,1483.13,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00877,U-003-388,T-52564,PROP-003,1BR,Standard,ACH,2025-12-11,2025-12-01,1449.08,1449.08,70.0,10,0,0,1,1,1,1
PAY-03-00878,U-003-111,T-41640,PROP-003,2BR,Standard,ACH,2025-12-01,2025-12-01,2069.42,2069.42,0.0,0,0,0,1,1,1,0
PAY-03-00879,U-001-196,T-34412,PROP-001,Studio,Standard,Online,2025-12-21,2025-12-01,1186.28,1186.28,90.0,20,0,0,1,1,1,1
PAY-03-00880,U-001-252,T-84112,PROP-001,1BR,Corporate,ACH,2025-12-01,2025-12-01,1464.43,1464.43,0.0,0,0,0,1,1,1,0
PAY-03-00881,U-002-256,T-75202,PROP-002,2BR,Standard,Cash,2025-12-04,2025-12-01,1932.92,1932.92,0.0,3,0,0,1,1,1,0
PAY-03-00882,U-003-339,T-32460,PROP-003,2BR,Corporate,ACH,2025-12-03,2025-12-01,2096.51,2096.51,0.0,2,0,0,1,1,1,0
PAY-03-00883,U-004-376,T-50615,PROP-004,2BR,Corporate,ACH,2025-12-01,2025-12-01,2084.86,2084.86,0.0,0,0,0,1,1,1,0
PAY-03-00884,U-003-177,T-50808,PROP-003,1BR,Corporate,ACH,2025-12-11,2025-12-01,1430.22,1430.22,70.0,10,0,0,1,1,1,1
PAY-03-00885,U-001-103,T-21327,PROP-001,2BR,Month-to-Month,Online,2025-12-01,2025-12-01,2086.67,2086.67,0.0,0,0,0,1,1,1,0
PAY-03-00886,U-001-247,T-31262,PROP-001,2BR,Standard,ACH,2025-12-11,2025-12-01,2037.32,2037.32,70.0,10,0,0,1,1,1,1
PAY-03-00887,U-004-135,T-49303,PROP-004,1BR,Corporate,ACH,2025-12-03,2025-12-01,1436.21,1436.21,0.0,2,0,0,1,1,1,0
PAY-03-00888,U-001-219,T-75483,PROP-001,1BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1435.82,1435.82,0.0,0,0,0,1,1,1,0
PAY-03-00889,U-001-256,T-27295,PROP-001,3BR,Month-to-Month,Online,2025-12-01,2025-12-01,2470.26,2470.26,0.0,0,0,0,1,1,1,0
PAY-03-00890,U-002-136,T-54630,PROP-002,Studio,Month-to-Month,Check,2025-12-01,2025-12-01,1162.89,1162.89,0.0,0,0,0,1,1,1,0
PAY-03-00891,U-002-227,T-19239,PROP-002,2BR,Standard,Online,2025-12-02,2025-12-01,2080.05,2080.05,0.0,1,0,0,1,1,1,0
PAY-03-00892,U-002-368,T-40500,PROP-002,1BR,Standard,ACH,2025-12-02,2025-12-01,1459.11,1459.11,0.0,1,0,0,1,1,1,0
PAY-03-00893,U-002-127,T-25986,PROP-002,1BR,Standard,ACH,2025-12-02,2025-12-01,1574.18,1574.18,0.0,1,0,0,1,1,1,0
PAY-03-00894,U-004-366,T-71705,PROP-004,2BR,Standard,ACH,2025-12-01,2025-12-01,1959.4,1841.28,0.0,0,0,0,1,1,0,0
PAY-03-00895,U-003-185,T-46416,PROP-003,1BR,Corporate,ACH,2025-12-01,2025-12-01,1501.48,1501.48,0.0,0,0,0,1,1,1,0
PAY-03-00896,U-002-334,T-10953,PROP-002,1BR,Month-to-Month,ACH,2025-12-16,2025-12-01,1478.46,1478.46,80.0,15,0,0,1,1,1,1
PAY-03-00897,U-003-158,T-37754,PROP-003,3BR,Standard,Online,,2025-12-01,2450.07,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00898,U-002-272,T-24434,PROP-002,1BR,Standard,ACH,2025-12-21,2025-12-01,1558.26,1558.26,90.0,20,0,0,1,1,1,1
PAY-03-00899,U-001-349,T-33156,PROP-001,2BR,Standard,Cash,2025-12-02,2025-12-01,2081.25,2081.25,0.0,1,0,0,1,1,1,0
PAY-03-00900,U-003-123,T-86584,PROP-003,2BR,Month-to-Month,Online,2025-12-06,2025-12-01,2071.72,2071.72,0.0,5,0,0,1,1,1,0
PAY-03-00901,U-001-386,T-59814,PROP-001,Studio,Corporate,Online,2025-12-03,2025-12-01,1212.07,1212.07,0.0,2,0,0,1,1,1,0
PAY-03-00902,U-003-232,T-16567,PROP-003,1BR,Standard,ACH,2025-12-02,2025-12-01,1530.94,1530.94,0.0,1,0,0,1,1,1,0
PAY-03-00903,U-002-310,T-59507,PROP-002,3BR,Standard,Cash,2025-12-04,2025-12-01,2603.61,2603.61,0.0,3,0,0,1,1,1,0
PAY-03-00904,U-001-222,T-45304,PROP-001,1BR,Month-to-Month,Online,2025-12-01,2025-12-01,1430.16,1430.16,0.0,0,0,0,1,1,1,0
PAY-03-00905,U-002-314,T-33840,PROP-002,3BR,Standard,Online,2025-12-02,2025-12-01,2487.69,2487.69,0.0,1,0,0,1,1,1,0
PAY-03-00906,U-003-211,T-32557,PROP-003,1BR,Standard,Check,2025-12-02,2025-12-01,1481.3,1481.3,0.0,1,0,0,1,1,1,0
PAY-03-00907,U-001-362,T-77772,PROP-001,2BR,Standard,ACH,2025-12-01,2025-12-01,2080.76,2080.76,0.0,0,0,0,1,1,1,0
PAY-03-00908,U-002-316,T-22766,PROP-002,2BR,Standard,Check,2025-12-16,2025-12-01,1926.48,1926.48,80.0,15,0,0,1,1,1,1
PAY-03-00909,U-004-119,T-32101,PROP-004,2BR,Standard,Online,2025-12-01,2025-12-01,1967.44,1967.44,0.0,0,0,0,1,1,1,0
PAY-03-00910,U-004-299,T-75053,PROP-004,2BR,Month-to-Month,Online,2025-12-04,2025-12-01,1923.71,1923.71,0.0,3,0,0,1,1,1,0
PAY-03-00911,U-004-111,T-85772,PROP-004,1BR,Standard,ACH,2025-12-02,2025-12-01,1435.64,1435.64,0.0,1,0,0,1,1,1,0
PAY-03-00912,U-003-117,T-51364,PROP-003,Studio,Month-to-Month,Cash,,2025-12-01,1143.95,0.0,0.0,0,0,1,0,1,0,0
PAY-03-00913,U-001-274,T-68733,PROP-001,1BR,Month-to-Month,Online,2025-12-02,2025-12-01,1506.62,1506.62,0.0,1,0,0,1,1,1,0
PAY-03-00914,U-004-253,T-71210,PROP-004,2BR,Standard,ACH,2025-12-01,2025-12-01,2085.86,2085.86,0.0,0,0,0,1,1,1,0
PAY-03-00915,U-002-321,T-95130,PROP-002,2BR,Standard,Check,2025-12-04,2025-12-01,1993.27,1993.27,0.0,3,0,0,1,1,1,0
PAY-03-00916,U-001-138,T-17274,PROP-001,Studio,Standard,ACH,2025-12-02,2025-12-01,1203.81,1203.81,0.0,1,0,0,1,1,1,0
PAY-03-00917,U-002-249,T-83529,PROP-002,2BR,Month-to-Month,ACH,2025-12-01,2025-12-01,1908.33,1908.33,0.0,0,0,0,1,1,1,0
PAY-03-00918,U-001-158,T-81778,PROP-001,2BR,Standard,ACH,2025-12-08,2025-12-01,1935.44,1935.44,64.0,7,0,0,1,1,1,1
PAY-03-00919,U-002-349,T-46124,PROP-002,2BR,Month-to-Month,ACH,2025-12-02,2025-12-01,1926.25,1926.25,0.0,1,0,0,1,1,1,0
PAY-03-00920,U-001-171,T-21747,PROP-001,1BR,Corporate,ACH,2025-12-01,2025-12-01,1512.14,1512.14,0.0,0,0,0,1,1,1,0
PAY-03-00921,U-003-371,T-11086,PROP-003,1BR,Corporate,Check,2025-12-03,2025-12-01,1539.02,1539.02,0.0,2,0,0,1,1,1,0
PAY-03-00922,U-004-233,T-19070,PROP-004,1BR,Standard,Online,2025-12-16,2025-12-01,1545.0,1545.0,80.0,15,0,0,1,1,1,1
PAY-03-00923,U-004-175,T-51693,PROP-004,Studio,Standard,Check,2025-12-01,2025-12-01,1228.15,1228.15,0.0,0,0,0,1,1,1,0
PAY-03-00924,U-001-304,T-14708,PROP-001,3BR,Standard,ACH,2025-12-08,2025-12-01,2475.73,2475.73,64.0,7,0,0,1,1,1,1
PAY-03-00925,U-004-353,T-80845,PROP-004,2BR,Standard,Online,2025-12-01,2025-12-01,1929.28,1929.28,0.0,0,0,0,1,1,1,0
PAY-03-00926,U-002-350,T-34940,PROP-002,2BR,Standard,Check,2025-12-02,2025-12-01,1911.03,1911.03,0.0,1,0,0,1,1,1,0
